vulnerability_z,standardized_residual,svi_decile,city
1.5560095381652592,0.6353905659103914,10,Tokyo
0.2825296414763372,0.6130256090551214,8,Tokyo
0.5626843572948674,-0.0457797621175245,9,Tokyo
-0.3074487193152025,0.8062200686463608,5,Tokyo
0.1020062097017278,0.9286012290690868,7,Tokyo
-0.1482952250789821,0.0358214038036856,6,Tokyo
-0.1480467773661378,0.5503737570342857,6,Tokyo
-0.3335347427544024,-0.7069155694062563,5,Tokyo
0.7220432761936182,-0.1810712405832487,9,Tokyo
-0.1133308337946774,-0.3034065537854534,6,Tokyo
-0.0862056185584838,0.8066680061085459,6,Tokyo
-0.1287437043899633,-0.6349641054478156,6,Tokyo
-0.3446134123169572,0.6236734758404909,4,Tokyo
-0.6267357975973396,0.8556169481029309,3,Tokyo
0.1340732673228052,0.4966298775566615,7,Tokyo
-0.3036251508695016,1.0847812221765858,5,Tokyo
-0.2310031237185507,0.2027261870844993,5,Tokyo
0.6874971774665276,0.7859532928727977,9,Tokyo
-0.676857802145013,0.8330221246770725,3,Tokyo
0.4339722035114885,-0.2299297399764903,8,Tokyo
0.4371823006631792,0.8494912284875243,8,Tokyo
0.3447166734171147,-0.2035952713224097,8,Tokyo
1.0674863717667276,0.2356543717298125,9,Tokyo
0.3534337676561107,-0.5944007418664138,8,Tokyo
0.1472111970066636,-0.3022927467373728,7,Tokyo
0.5463612088916705,0.381340939451795,9,Tokyo
1.100349498247985,0.8400113463454315,9,Tokyo
0.6290726642287469,-0.7964761498899214,9,Tokyo
1.3633337335172866,0.5802751404683592,10,Tokyo
0.2373372400247086,0.8127122473882714,8,Tokyo
-0.5359134568825201,0.8547420828348082,3,Tokyo
0.7423023724075686,0.3682194977435478,9,Tokyo
-0.108783317998028,-0.3481261469628887,6,Tokyo
-0.1970189253326385,0.0327102530155282,5,Tokyo
0.7074506014898961,0.0568192568305588,9,Tokyo
0.7046462893586528,1.0979966144727589,9,Tokyo
1.3370964019535014,1.326000615596449,10,Tokyo
0.1757689074659769,-0.0992083165396653,7,Tokyo
0.383396564190645,-0.0215864199562486,8,Tokyo
0.6087262218605677,-0.440414775489512,9,Tokyo
0.6259946100000352,-0.0503595422438509,9,Tokyo
0.2159167518745331,0.2625200721676785,8,Tokyo
0.6264384017401826,0.7717721649576292,9,Tokyo
0.5764793672708982,0.5228699879363853,9,Tokyo
1.5668248825744129,0.3916975454189242,10,Tokyo
0.0024031093326194,-0.202771239265114,7,Tokyo
0.4785424407147119,0.4667392330705316,8,Tokyo
2.092499342956909,0.2026408034904409,10,Tokyo
0.2613886678774273,0.0883762941678217,8,Tokyo
-0.9829721359919684,0.5400740320194428,1,Tokyo
1.3258336387630625,-0.6736643038152192,10,Tokyo
-0.0167348677595014,-0.0483954187495901,6,Tokyo
2.2313516603729653,0.2343045409258779,10,Tokyo
0.4556805574160373,0.1564313291610047,8,Tokyo
-0.2993762727456828,0.7118187672224584,5,Tokyo
-0.0025122166310572,0.3451208785743807,7,Tokyo
-0.3704087071050737,-0.6000322603710722,4,Tokyo
0.9132683043861418,0.8689687477189877,9,Tokyo
-0.5546700894480725,0.0014550917918415,3,Tokyo
0.5362646516962515,0.8174658881645693,9,Tokyo
0.4391446799536204,0.2081871685806598,8,Tokyo
-0.2138305408230564,0.6859760359067772,5,Tokyo
-0.1208285204416888,0.270300080644434,6,Tokyo
0.2018391815953446,0.7609209188546839,7,Tokyo
-0.3288997267257676,-0.3482086681488803,5,Tokyo
-0.6548572196909742,-0.4512253324467827,3,Tokyo
0.3444754491631105,0.1475643532298346,8,Tokyo
-0.3725955566767071,0.1068550831074668,4,Tokyo
1.3306624337257689,0.9742279667971842,10,Tokyo
-0.8541713525786377,-0.2105422453607822,2,Tokyo
-0.6646642202509455,0.4383040446175577,3,Tokyo
-0.6979976777569239,0.0195423073838403,3,Tokyo
1.174973678463445,0.2762855044004538,9,Tokyo
-0.4162489492440721,-0.7519607145745405,4,Tokyo
-0.2450382372645946,0.3650396870541659,5,Tokyo
-0.7588949958771696,0.2003028420991865,2,Tokyo
-0.2694423568626499,0.0578010057198198,5,Tokyo
-0.6999028091195884,0.1602970805414438,3,Tokyo
-0.994118225998332,0.2436524862060773,1,Tokyo
0.0179535139000701,0.3566692870939771,7,Tokyo
3.791615483084695,0.4642339321931952,10,Tokyo
-0.8885876090098791,0.1488847951538854,2,Tokyo
-0.6762166359441727,0.1737574017370422,3,Tokyo
-0.8763145907940698,0.3642906404478712,2,Tokyo
0.7220619721655296,0.563874026148777,9,Tokyo
-0.8246963975890647,0.4081519103850978,2,Tokyo
-0.5481603649787573,0.1040600037040807,3,Tokyo
-0.5041991713011024,0.6061980918029287,4,Tokyo
-0.4848310272184697,0.2799486818266434,4,Tokyo
-0.5605217088120411,0.0224267669365924,3,Tokyo
-0.5529048711014747,0.5672476472290481,3,Tokyo
-0.8375841089147051,-0.3842671359897449,2,Tokyo
0.0445078459132477,1.2128424593250415,7,Tokyo
-0.5342202662967026,-0.6397931409521044,3,Tokyo
-0.5796981864978039,0.9531215616603208,3,Tokyo
-0.3499454375690661,0.1772239740542126,4,Tokyo
-0.3642734994233437,0.5699515725950803,4,Tokyo
-0.2155120636318973,0.663908360249014,5,Tokyo
-0.369376963859048,0.4229458116030429,4,Tokyo
-0.115767235513341,-0.0392871762781733,6,Tokyo
-0.5011610752986273,0.9684011973320966,4,Tokyo
-0.4155564813811305,0.0001468126307591,4,Tokyo
-0.161415619534366,0.9886100968244852,6,Tokyo
-0.1741545466674351,0.1285997593207599,6,Tokyo
-0.0057389867785406,0.6144260850071896,7,Tokyo
0.2401000045466523,0.1371096032479293,8,Tokyo
0.205181905362291,-0.3957893266849953,7,Tokyo
-0.996601968463873,-0.1605094018801265,1,Tokyo
0.1858052059511849,-0.2234257657322956,7,Tokyo
0.9296583902883442,0.2679571515738645,9,Tokyo
0.8154199959968631,-0.2095860935447663,9,Tokyo
1.669702982138853,0.3064459625501128,10,Tokyo
1.5495027076889232,-0.2187872906258343,10,Tokyo
0.3476247614239212,0.0948575753134364,8,Tokyo
0.3667089379115504,-0.6521252671140854,8,Tokyo
1.9632102326582916,0.5596744047908058,10,Tokyo
1.698137610538901,0.2255467548256297,10,Tokyo
0.8988822493623101,-0.1932934382652836,9,Tokyo
0.4983554124392592,-0.0299765258729588,8,Tokyo
0.851236836376336,-0.2416076324696136,9,Tokyo
0.1618302901598241,1.0057066680735751,7,Tokyo
0.5224779887920881,-1.16006258233401,9,Tokyo
0.2462774224370009,0.8828833098031721,8,Tokyo
0.8397547326485215,-0.0879185708328135,9,Tokyo
0.7988238326338805,-0.2295871560779984,9,Tokyo
-0.3952225737575148,-0.3643123307172891,4,Tokyo
-0.3579703040399011,-0.3517406449095752,4,Tokyo
-0.1420615795611188,-1.1322744310016792,6,Tokyo
-0.0929469087057209,1.433682016013636,6,Tokyo
0.3633045710270186,0.0116615500755763,8,Tokyo
-1.003805904486822,0.1558203633930687,1,Tokyo
-0.6079645645792814,0.486185182615347,3,Tokyo
-0.7001142581712959,-0.1319116246276762,2,Tokyo
-1.0077163153856226,-0.7232739437589978,1,Tokyo
-0.6521377398914211,0.1321686529890831,3,Tokyo
-0.5571361639538349,0.7001253687297094,3,Tokyo
0.4799239142027378,0.5659939004159269,8,Tokyo
-0.1508161727869256,0.2209294748820561,6,Tokyo
0.0493551005216858,0.5496055687734176,7,Tokyo
-0.143163002680534,0.4308213182955522,6,Tokyo
-0.6591668742636041,0.3748344079872124,3,Tokyo
0.0743575842176397,0.5897490269699843,7,Tokyo
-0.5653072333735679,0.5043878874236172,3,Tokyo
-0.2241700623418304,0.1788550775400249,5,Tokyo
-0.3166165904773966,0.8897644183422853,5,Tokyo
-0.7494419187418326,-0.8040277821345078,2,Tokyo
-0.8086825065736001,-0.3010488834369091,2,Tokyo
2.8066814956185646,-0.0257745425130578,10,Tokyo
-0.1060488854760952,0.3221153837887709,6,Tokyo
-0.530886666797628,0.4441441904555039,3,Tokyo
1.6538756564320902,0.6020390669235244,10,Tokyo
0.5709578361329112,1.3117747223793048,9,Tokyo
-0.2312092018433139,0.9494255397259256,5,Tokyo
-0.1493204867826983,1.0419345405920537,6,Tokyo
-1.0600732887187987,-2.262606963559716,1,Tokyo
-1.344344804076505,-0.6453963405146438,1,Tokyo
-1.2837308093574762,-1.89617189265578,1,Tokyo
-1.068393482194036,-1.1448085336782845,1,Tokyo
-0.6333512412582836,0.3309321359194177,3,Tokyo
-1.2975096412923377,0.4075760983527945,1,Tokyo
-0.7445454942933722,1.1567365825849445,2,Tokyo
-0.6924356597399695,-0.3994650222928094,3,Tokyo
-0.6861416998856033,-0.824335332028753,3,Tokyo
0.0556091032193808,-0.5840624532100755,7,Tokyo
-0.0061638385595128,-0.0484608319749763,7,Tokyo
-0.2419859387942274,0.1142815649071861,5,Tokyo
-0.0368045582085146,-0.4924367260171755,6,Tokyo
0.017905264258705,-1.3458030899682722,7,Tokyo
0.1747443979245951,-0.3824621417512281,7,Tokyo
0.0780334673948918,-1.7680744507930646,7,Tokyo
3.591367228350344,0.4764309857415805,10,Tokyo
2.721869964947411,-0.1422186420683281,10,Tokyo
0.972823550663768,0.1732907495619166,9,Tokyo
-0.540074640523728,1.1837971416627793,3,Tokyo
-1.5772868283982198,0.0421555104058179,1,Tokyo
-0.3499870734199629,1.0382731682548942,4,Tokyo
-0.8664937577867787,-0.769172216046107,2,Tokyo
-0.3007320574779172,-0.1012987490450913,5,Tokyo
-0.8050586423148379,-0.976774495993624,2,Tokyo
-0.5187252050526687,-0.1281510719661578,3,Tokyo
-0.6833841858720109,0.6527920812867891,3,Tokyo
-1.3558811364765029,0.5105455704084995,1,Tokyo
-0.2226333580634718,-0.348171580684369,5,Tokyo
-1.1456998000325451,0.4844142103193906,1,Tokyo
-0.1066978206747173,-0.3178125536793817,6,Tokyo
-0.609118346358808,-0.98433580622462,3,Tokyo
-0.898318963355513,-1.452766798190611,2,Tokyo
0.105498578472851,-0.0811607137398526,7,Tokyo
0.1795691431127437,-1.1595189492251017,7,Tokyo
-0.0277590245361017,0.5798106181330137,6,Tokyo
-0.3813779751843382,-0.5141831368451556,4,Tokyo
-0.2168778486539465,0.9610267789447918,5,Tokyo
0.0997244211918922,-0.7441484936954671,7,Tokyo
-0.1065503745904495,-0.3189295954153703,6,Tokyo
-0.0749261824082961,0.7239906200616142,6,Tokyo
0.3739997292755121,0.0786234938881982,8,Tokyo
-0.1692291453754316,-0.0531949630484053,6,Tokyo
-0.2713069106295976,-1.914369103775628,5,Tokyo
-0.4610374854350551,-0.3823131946834415,4,Tokyo
-0.7661030646467396,-0.2726406396123227,2,Tokyo
-0.4619439172593916,-0.6388643887678885,4,Tokyo
0.3391365421640776,1.0550020829305466,8,Tokyo
-0.5079048776384806,0.0355805352651967,4,Tokyo
3.6018180471339294,0.3597574818898508,10,Tokyo
-0.7857208475278681,-0.4006468250503147,2,Tokyo
-0.4206803324412992,0.3414494290964681,4,Tokyo
-0.4759233965426676,0.7382545268544742,4,Tokyo
-0.7122695356783587,-0.8456651809614543,2,Tokyo
-1.561186203714145,1.1164673988009466,1,Tokyo
-0.0472138406229536,0.2281253260152006,6,Tokyo
-1.0571144178335266,0.918708772219749,1,Tokyo
-0.1460873540174485,-0.3162379035114214,6,Tokyo
0.2685643820768771,-0.3931136385051747,8,Tokyo
1.8996654380395293,-0.0001798995708652,10,Tokyo
0.4706383421419741,0.693667448033816,8,Tokyo
-0.0548619507897923,0.229707860237554,6,Tokyo
-0.7021182192306603,0.3029438327027914,2,Tokyo
1.228918819060316,-0.0399804723289895,10,Tokyo
-0.9530343572269632,1.3958565959387257,2,Tokyo
-0.5143862892059898,-0.929843076494357,4,Tokyo
-0.1636609435708791,-0.305597714731489,6,Tokyo
-0.23795878485455,0.7934388130763127,5,Tokyo
1.0837312924162248,1.0179183092279025,9,Tokyo
-0.6135699712591763,-0.8320134344690118,3,Tokyo
-0.8184133319245506,0.3085781986618174,2,Tokyo
-0.2436668202365287,-0.1155742228763174,5,Tokyo
-1.4456652629171685,0.128783365891465,1,Tokyo
-0.7304363265066525,1.1561968885704472,2,Tokyo
-0.6666043233474239,0.1825041527395723,3,Tokyo
-0.4087448193561901,0.8695175792102431,4,Tokyo
-0.6990814083964257,-0.1951919897507289,3,Tokyo
-0.4457842252359095,0.1395169311706247,4,Tokyo
-0.5604407736027248,0.3516193772238224,3,Tokyo
-0.3734483124824049,0.0792345783479227,4,Tokyo
0.3293444942126644,0.049746179369366,8,Tokyo
-0.0981237184020386,0.9450712478607614,6,Tokyo
-0.392941086204884,-0.2450092774372443,4,Tokyo
0.5152264436123316,0.0441489971965294,8,Tokyo
1.8193992749296144,0.304803841362824,10,Tokyo
-0.804732065956353,-0.745687558784475,2,Tokyo
0.878187265711505,-0.3820303137425007,9,Tokyo
-0.8131458763573836,-0.4436261793509291,2,Tokyo
-0.0939041575501862,-0.7341201776916128,6,Tokyo
-1.209881993583743,-1.5431743284305923,1,Tokyo
-0.7451441944824353,-0.8330957990863186,2,Tokyo
-0.8607872191350648,0.60158061205101,2,Tokyo
-1.2249190918164197,-0.6884699435991917,1,Tokyo
-0.0884426465046316,-0.7216495937021822,6,Tokyo
-0.4825821180521144,1.1019324100369847,4,Tokyo
-0.6393206112047337,0.7083798203979943,3,Tokyo
-1.4011436683515133,0.4497846599226293,1,Tokyo
0.0618895931505988,1.104690068362532,7,Tokyo
-0.5170582589189254,0.4053728717187015,4,Tokyo
-0.7273058551763438,-0.2759063181835702,2,Tokyo
-0.6738445069284172,-1.0373368192019414,3,Tokyo
-0.8514044517770474,-0.5685432516812796,2,Tokyo
-0.6526382734269618,0.0772982492159076,3,Tokyo
0.8521821100963215,-0.9224944204072402,9,Tokyo
-0.5315662079760992,-0.5558367415182528,3,Tokyo
-1.144583117812237,-2.044405140910301,1,Tokyo
0.8994340370051883,-0.4897034288275209,9,Tokyo
-1.1910629621725486,-1.870705793121931,1,Tokyo
-1.324355022900506,0.0635811518314126,1,Tokyo
-0.0845407631184452,0.8890052360694615,6,Tokyo
-1.0940845414676854,-1.5953643030412925,1,Tokyo
-0.5555796906799871,-0.1384739122867291,3,Tokyo
-0.6757539676189385,0.542720289638842,3,Tokyo
-1.802844214045829,0.5308333443155288,1,Tokyo
-1.4031163773942428,-0.7838890619162977,1,Tokyo
-1.142995348372691,-4.15373605046574,1,Tokyo
-1.309395591730976,-1.3226640917371346,1,Tokyo
-1.1283392670332897,-0.0124336526575206,1,Tokyo
-0.9188213760517708,-1.1690839030196345,2,Tokyo
-0.5246291200262506,-0.2963659134127599,3,Tokyo
-0.6622611043144101,-0.2197691167339927,3,Tokyo
-0.5579543562432663,-0.2940182865284741,3,Tokyo
-1.0717181716588282,0.4191641190999872,1,Tokyo
1.1037297193217612,0.4141444852925982,9,Tokyo
-0.8963353842906172,-0.3595874775632294,2,Tokyo
-0.0938930611512245,-0.3348914067078121,6,Tokyo
-0.0640732392307109,-1.0568353467382103,6,Tokyo
-0.3943290296997388,-0.9320204800282826,4,Tokyo
-1.1232943829590545,-1.6114517049306003,1,Tokyo
-0.512480229898497,-0.9067441757062152,4,Tokyo
-1.1903064807281103,-0.528962061230608,1,Tokyo
-0.8516941735781042,-0.4089125297152571,2,Tokyo
-0.863779994284885,0.14211132116742,2,Tokyo
-1.157550737754719,0.2805113277425284,1,Tokyo
-0.9888082585973867,-1.885541982335836,1,Tokyo
-1.2424746414896313,-0.9365649490418648,1,Tokyo
-1.370666077344043,-0.8745286531407913,1,Tokyo
-1.3579549352444191,-1.9691626734399237,1,Tokyo
-0.5807165057053822,-0.696573246412961,3,Tokyo
-0.8146373239558216,-0.2979770659142951,2,Tokyo
-1.2758234976662275,0.006572626152322,1,Tokyo
-0.6768236110954374,0.1518031187068399,3,Tokyo
-0.7714051626292024,-0.3192127000046323,2,Tokyo
-0.7168193874454584,0.2575857415364124,2,Tokyo
-1.189702551062197,0.3457890754857924,1,Tokyo
-0.749437999959406,-0.6192466990218878,2,Tokyo
-0.3425935266228478,-0.7138820754625445,4,Tokyo
-0.1885823757509176,1.0698809862799397,5,Tokyo
-0.6738075554212187,0.0468342532183939,3,Tokyo
-1.0156068432592555,0.8705897464558845,1,Tokyo
-1.0830451556514458,-0.8285840734445714,1,Tokyo
0.812645842004227,1.3072669449004293,9,Tokyo
0.0255258034813171,1.1696124693837364,7,Tokyo
2.7655544003125896,1.074112792413993,10,Tokyo
-0.1447371875481063,0.6913470909599134,6,Tokyo
2.53056292717982,-0.9337650732406356,10,Tokyo
-0.643725575797891,0.096310342937601,3,Tokyo
-1.254664386136608,-0.8483553786841435,1,Tokyo
-0.6818322263808453,0.6825884828911217,3,Tokyo
-1.3911873332530122,-1.9413284547851704,1,Tokyo
5.13750354548827,0.7783059706462182,10,Tokyo
3.2816634116788013,0.8709215029173477,10,Tokyo
-0.9380874845015292,-0.6299507487480628,2,Tokyo
-0.4950405293849299,0.8683834567478746,4,Tokyo
-1.0700060638192574,-0.6896644514694378,1,Tokyo
-0.7451130159311079,-0.7007658924723774,2,Tokyo
-0.2219801589493141,-0.6969220238695285,5,Tokyo
-0.5660829841816156,-0.1830367570438636,3,Tokyo
-0.0644278173124462,0.3017774712160158,6,Tokyo
0.9182332255446352,0.0326353968911593,9,Tokyo
-0.9863547790575506,0.1601589041009171,1,Tokyo
-0.2894133493390707,0.4441575108902878,5,Tokyo
-0.487812238396259,-0.1858301428020027,4,Tokyo
0.2298619041638712,0.2391493105986107,8,Tokyo
-0.9483038711646772,-1.248519893947189,2,Tokyo
-0.9053491715777382,-0.6157996182247217,2,Tokyo
-1.0969975508421903,-0.6820649358746579,1,Tokyo
-1.090137379465412,0.571390145911513,1,Tokyo
0.2141893249035018,0.562144853347463,8,Tokyo
-1.6433362871818975,-0.8730794398782368,1,Tokyo
-0.5893980677000852,0.092475299978784,3,Tokyo
-0.379113544773593,0.7571759850265035,4,Tokyo
-0.0323879393408886,0.0728197453232641,6,Tokyo
-0.9791373817056744,-0.9663922634095312,1,Tokyo
-0.2924335230183273,0.703705154964458,5,Tokyo
-1.3864630636483997,0.0913891133911456,1,Tokyo
-0.9205400380453016,-1.2625831776101946,2,Tokyo
-1.198542154589269,-0.745719292686768,1,Tokyo
-0.033115088821775,-0.2749532215512085,6,Tokyo
-1.106095857821162,0.1266340403972603,1,Tokyo
-0.5293387608042357,0.1108612217558766,3,Tokyo
-0.5555028067895776,0.3493075285481155,3,Tokyo
-0.8612445713329347,-0.3068571972739915,2,Tokyo
-0.0814471018472402,-0.1897898312120371,6,Tokyo
-0.7990931430417201,-0.3157110457208397,2,Tokyo
-1.311740062295419,-1.2560060274127158,1,Tokyo
-2.16070286371165,-0.0374492461008294,1,Tokyo
-0.1205627463321763,-0.2927796561050462,6,Tokyo
0.2233230977206874,0.6253183446758375,8,Tokyo
-0.022328961754178,1.0254091725066905,6,Tokyo
-0.8452827620320587,0.371539464026469,2,Tokyo
-0.3342694033005332,-2.2232223634125527,5,Tokyo
-1.699274767882574,-1.1468624048601754,1,Tokyo
1.2239996036719325,0.3124087754684738,10,Tokyo
-0.7933372955878307,0.6102576498695435,2,Tokyo
0.540670418241582,0.8863010168019243,9,Tokyo
-0.2227764984476968,0.6488828063027716,5,Tokyo
0.2064895642313507,0.1660377958774763,7,Tokyo
-0.27505964982609,0.8007613588385815,5,Tokyo
-0.762957016876976,-0.3513220790920309,2,Tokyo
-0.2775455748618481,0.7115341035492139,5,Tokyo
-0.9096785256515024,0.8627219205729088,2,Tokyo
0.196143465146998,0.1220703215575873,7,Tokyo
-0.1933768314304284,0.8192485490586837,5,Tokyo
-0.3973122251493833,-1.0555368922538106,4,Tokyo
-0.4872704376076253,0.139016871547512,4,Tokyo
0.1648480133539568,0.8112551009808696,7,Tokyo
-0.7076743350289677,0.3185118593342835,2,Tokyo
-0.5752456488086869,0.1261973819328813,3,Tokyo
-0.7276620616231766,0.2379549433341299,2,Tokyo
-0.6014514001122717,0.4228497351766994,3,Tokyo
-0.7864130821991812,-0.8916684254317842,2,Tokyo
-0.5730989676474052,-0.0343829146364943,3,Tokyo
-0.3228237462593047,0.1206226383819919,5,Tokyo
-0.5716278174074189,-0.035311971525905,3,Tokyo
-0.1354850490838891,0.3219507842528666,6,Tokyo
-0.0453352285820609,-1.319242642918638,6,Tokyo
0.197241528229349,0.1877227834476553,7,Tokyo
0.1869309557087189,0.2782243638805146,7,Tokyo
-0.5338437378669522,0.5470920680446054,3,Tokyo
-0.5323947300343538,-1.1661950524222429,3,Tokyo
-1.160148316221004,-0.5582672126573262,1,Tokyo
-0.9696428452935284,-0.8001273219202076,1,Tokyo
-0.9001737614924521,-1.6271749793760968,2,Tokyo
-0.6398752518551933,-1.185632755390807,3,Tokyo
-0.9377937815650044,-0.3493611418534743,2,Tokyo
-0.8064694001151762,-0.0735129919452291,2,Tokyo
2.252653207096493,1.1070019619051468,10,Tokyo
2.4389696700300254,-1.1666581804852034,10,Tokyo
1.4846733245292525,0.2635617729878816,10,Tokyo
-1.036142273769047,-1.136856924334117,1,Tokyo
3.904230698903522,1.2135041054634146,10,Tokyo
0.6769424486540291,0.3428046203026713,9,Tokyo
0.6459801431979981,0.0303695287939875,9,Tokyo
-1.1063028226965137,-0.478532648554577,1,Tokyo
0.2935872224103955,1.0876115713631784,8,Tokyo
-0.2828058144309551,1.040198011504632,5,Tokyo
-0.2717648921767828,-0.2637216226637107,5,Tokyo
0.1580982108143416,0.2052952081210394,7,Tokyo
0.1606459515573285,-0.4071810574321616,7,Tokyo
-0.7712812462089856,0.9917876968170676,2,Tokyo
-1.0723790826357436,-0.3893175190073222,1,Tokyo
-0.963222603410323,-0.9734588785895688,1,Tokyo
-0.7051926737912119,0.2087562605239795,2,Tokyo
-0.6794868276480454,-0.0316595618328985,3,Tokyo
-1.1516127387746928,-0.5573479544839113,1,Tokyo
-1.1839017207191094,-0.2189889387307878,1,Tokyo
-0.7620464208206331,-1.0283946943312623,2,Tokyo
-0.9983206145052476,0.0214412318570142,1,Tokyo
-0.715941191933623,0.4053280849458714,2,Tokyo
-0.7699957523658727,-0.760978820780894,2,Tokyo
-0.6115285128231849,-0.4842778098097782,3,Tokyo
-0.8019965604227194,-1.863295235640065,2,Tokyo
-0.8257776456357473,-0.6421537906173159,2,Tokyo
-0.167961319171108,-0.0713083371043087,6,Tokyo
-0.5286877802702877,-1.0475134995994382,3,Tokyo
-0.3484890507259017,0.5496291257794191,4,Tokyo
-0.8039083078697441,-0.2559999922501146,2,Tokyo
0.3675704756434625,-0.3176181353508562,8,Tokyo
1.339823846044823,0.2408212663331876,10,Tokyo
0.9346188489897456,0.3192990768564371,9,Tokyo
1.5289864229532382,0.7909634220673626,10,Tokyo
-0.336733286582035,1.0391372177564564,4,Tokyo
-0.0850967296087513,0.2992383647884467,6,Tokyo
-0.830845100930313,0.9198489028031022,2,Tokyo
0.9313109108912504,0.3876312747336958,9,Tokyo
2.5023342058875824,-0.9277983717432764,10,Tokyo
-0.3153082330679614,0.882662158403007,5,Tokyo
-0.9027616901439078,0.3718015876014315,2,Tokyo
-0.6759521249435979,-0.9616405735970402,3,Tokyo
-0.2707608997088971,-0.4266119352810403,5,Tokyo
-0.9361967702822588,-1.2737604498486077,2,Tokyo
-0.8242671437945075,-0.1789259812603657,2,Tokyo
-0.3673606665800478,-0.95951247553734,4,Tokyo
0.0124276221775784,0.8787756205897064,7,Tokyo
-0.7715469151466264,0.55917018236014,2,Tokyo
-0.983461365896446,-0.4738618102577429,1,Tokyo
-0.5753237307751242,0.5176748306728912,3,Tokyo
0.0826703527325915,1.2403459973089008,7,Tokyo
-0.541723216598475,-0.9624127152966088,3,Tokyo
-0.7236650768666021,-0.0620154736862828,2,Tokyo
4.0565977291634825,1.0899394026381215,10,Tokyo
-0.3674576927851983,0.3374931614897329,4,Tokyo
-0.1443546907296449,0.0222270821202261,6,Tokyo
-0.6021075478211294,0.40082650631815,3,Tokyo
-0.768057894004078,-0.2863499054230158,2,Tokyo
-0.526709012551175,0.0771384949421416,3,Tokyo
-0.8258207692329129,-1.1053276785952704,2,Tokyo
-0.3557497663521445,-0.0093946341597505,4,Tokyo
-0.7659059502139767,0.5710297702540053,2,Tokyo
-0.8872731949842311,0.415701482230898,2,Tokyo
-0.838981666067087,1.0547532749923891,2,Tokyo
-0.2891480350073709,-0.7985556977334465,5,Tokyo
-1.376922540183919,-0.6194087322756378,1,Tokyo
3.212811810490941,0.2042239316382439,10,Tokyo
-1.0337535521790973,0.4112609169206707,1,Tokyo
-0.667084888551623,0.3856857474442003,3,Tokyo
-0.7895919288574998,0.4806170736899124,2,Tokyo
-0.7182778924484374,0.8760902788778028,2,Tokyo
-0.8135948283929357,1.0684851799462944,2,Tokyo
1.9418102859879351,0.0224784043829173,10,Tokyo
2.01928643261095,0.3814192934682443,10,Tokyo
3.610442303305092,-0.175930597263449,10,Tokyo
-1.71182478209023,0.7221750903706462,1,Tokyo
-1.9480588325168304,1.2364535047427307,1,Tokyo
-0.7946451338060336,1.1326755931266126,2,Tokyo
-0.0928424725487138,0.0995940036963944,6,Tokyo
-0.5550129488382018,-0.9113480890021314,3,Tokyo
-0.755042903354113,-0.8766678080859042,2,Tokyo
0.6920876833947296,0.5548070476142933,9,Tokyo
-0.7468687872362183,-0.718820236009324,2,Tokyo
-0.3384034004834404,0.1161376360431442,4,Tokyo
-0.5872906790578556,-0.1929601493316742,3,Tokyo
-0.7025802889031812,-1.0729239842586549,2,Tokyo
-0.50605433833534,-0.1916132424570787,4,Tokyo
-0.2314197429374981,0.194316890441475,5,Tokyo
-0.3711186608190341,0.8204435673920014,4,Tokyo
-0.2339818703218686,0.3838981952875997,5,Tokyo
-0.1133918633512313,0.8549803041803768,6,Tokyo
-0.5553751928293545,-0.0947402562553463,3,Tokyo
-0.1895289080123147,0.9621325148193136,5,Tokyo
-0.1836830395301925,0.1470454297958266,5,Tokyo
-0.2192253331354239,0.9398750184392562,5,Tokyo
0.1566032610887409,0.3632694189697902,7,Tokyo
0.4455653596961794,0.3187647222387517,8,Tokyo
0.9425985567299244,-0.430257542018001,9,Tokyo
0.3416809736030434,0.0123209993187394,8,Tokyo
0.7911992378331084,-0.8604000207148988,9,Tokyo
0.4208188635517609,1.0097731212244387,8,Tokyo
0.454277557138179,0.4480767977761438,8,Tokyo
0.7206210127318184,-1.100256979995727,9,Tokyo
-0.0289545571314287,0.4601447798609346,6,Tokyo
0.4074134265913353,-0.2348244524433771,8,Tokyo
1.381114044478226,0.3784624083498799,10,Tokyo
3.0788914937924363,0.9325210375803996,10,Tokyo
0.0489514173706205,0.4271814337694855,7,Tokyo
1.8820432620151908,1.093179481152652,10,Tokyo
0.453404462443499,0.5846175339966532,8,Tokyo
-0.0936980272859459,0.5218476170738254,6,Tokyo
0.4634505465928569,0.3390986529997069,8,Tokyo
0.9576525898287088,-0.1561421288751507,9,Tokyo
-0.8638890516420822,0.1364077398831845,2,Tokyo
-0.2797882960237182,-0.3709335563225235,5,Tokyo
-0.4042271686397307,-1.6066467388018728,4,Tokyo
-0.0255022967274361,0.0339749425365851,6,Tokyo
1.481665403857106,0.723737622035479,10,Tokyo
0.7963490427626431,0.8621853097200907,9,Tokyo
0.0083355487238289,-1.2889863322453248,7,Tokyo
0.4367278386893427,-0.6542507665786871,8,Tokyo
-0.0375952436691031,-0.1897659500873249,6,Tokyo
0.87188480049985,0.8298158176533615,9,Tokyo
0.641295234244009,0.5666373653053266,9,Tokyo
0.6377149127325252,-0.2456437132959709,9,Tokyo
0.4784975809662334,0.2830390877246962,8,Tokyo
0.6274795847053714,-0.1058898677338323,9,Tokyo
0.5027799690058804,-0.4595127201199291,8,Tokyo
-0.2473507274366176,-0.5240527597701959,5,Tokyo
